ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,08:57,35.17,35.17,35.16,35.17,1988,10
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,08:57,12.97,12.99,12.97,12.99,35487,17
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,08:57,89.88,89.98,89.88,89.98,250,7
"DE0005570808","UBK","UMWELTBANK AG O.N.","Common stock","EUR",2504957,2018-03-26,08:57,7.68,7.68,7.68,7.68,850,1
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,08:57,15.93,15.93,15.93,15.93,25,1
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,08:57,60.64,60.64,60.54,60.56,7090,21
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,08:57,81.16,81.18,81.16,81.18,195,4
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,08:57,44.68,44.68,44.68,44.68,47,1
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2018-03-26,08:57,13.19,13.19,13.19,13.19,280,4
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF","ETF","EUR",2504988,2018-03-26,08:57,217,217,217,217,500,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,08:57,79.52,79.54,79.52,79.54,205,2
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,08:57,104.35,104.35,104.35,104.35,9,1
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,08:57,82.26,82.32,82.26,82.32,1278,9
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,08:57,41.49,41.49,41.49,41.49,101,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,08:57,22.29,22.31,22.29,22.31,6164,4
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2018-03-26,08:57,109.3,109.3,109.3,109.3,141,2
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,08:57,76.14,76.16,76.14,76.16,572,8
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,08:57,112.5,112.5,112.5,112.5,15,1
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,08:57,19.855,19.86,19.855,19.86,350,2
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,08:57,66.09,66.11,66.09,66.1,4927,16
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,08:57,84.48,84.5,84.48,84.5,1136,6
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,08:57,101.66,101.7,101.66,101.7,1531,9
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,08:57,9.368,9.374,9.368,9.374,1285,2
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,08:57,2.972,2.972,2.972,2.972,844,3
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,08:57,96.12,96.26,96.12,96.26,517,6
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,08:57,21.46,21.46,21.46,21.46,479,2
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2018-03-26,08:57,77,77,77,77,30,1
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,08:57,157.1,157.2,157.1,157.2,95,2
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,08:57,155.2,155.2,155.14,155.16,466,12
"DE0007846867","V6C","VISCOM AG O.N.","Common stock","EUR",2505123,2018-03-26,08:57,24,24,24,24,74,2
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,08:57,12.66,12.66,12.66,12.66,540,2
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,08:57,25.61,25.62,25.61,25.62,1287,3
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2018-03-26,08:57,16.17,16.17,16.17,16.17,62,1
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,08:57,107.4,107.4,107.4,107.4,209,2
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,08:57,180.7,180.74,180.66,180.74,1751,21
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,08:57,184.7,184.75,184.7,184.75,1291,10
"ES0178430E18","TNE5","TELEFONICA INH.      EO 1","Common stock","EUR",2505155,2018-03-26,08:57,7.802,7.802,7.802,7.802,10,1
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2018-03-26,08:57,4.478,4.478,4.478,4.478,110,1
"FR0007063177","LYMS","LYX.NASDAQ-100 U.ETF DEO","ETF","EUR",2505190,2018-03-26,08:57,21.055,21.055,21.055,21.055,616,1
"GB00BHD66J44","TIM","ZEAL NETWORK SE      EO 1","Common stock","EUR",2505353,2018-03-26,08:57,26.65,26.65,26.6,26.6,414,3
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,08:57,25.67,25.67,25.67,25.67,250,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,08:57,23.03,23.04,23.03,23.04,599,4
"IE00BJ0KDQ92","XDWD","X(IE)-MSCI WORLD 1C","ETF","EUR",2505424,2018-03-26,08:57,46.943,46.943,46.943,46.943,43,1
"IE00BYZK4883","2B79","ISHSIV-DIGITILASATION DLA","ETF","EUR",2505554,2018-03-26,08:57,5.163,5.163,5.163,5.163,2500,1
"IE00B5M1WJ87","SPYW","SPDR S+P EO DIV.ARIST.ETF","ETF","EUR",2505708,2018-03-26,08:57,22.03,22.03,22.03,22.03,183,1
"IT0005239360","CRIN","UNICREDIT","Common stock","EUR",2505810,2018-03-26,08:57,16.63,16.63,16.628,16.63,1000,2
"LU0290357929","DBXH","XTR.II GL.INF.-LI.B.1CEOH","ETF","EUR",2505839,2018-03-26,08:57,225.83,225.83,225.83,225.83,35,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,08:57,19.01,19.01,19.01,19.01,245,1
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2018-03-26,08:57,43.96,43.96,43.96,43.96,43,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2018-03-26,08:57,34.962,34.962,34.962,34.962,25,1
"NL0000009355","UNI3","UNILEVER CVA    EO -,16","Common stock","EUR",2506255,2018-03-26,08:57,43.125,43.125,43.125,43.125,2,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,08:57,0.2374,0.2375,0.237,0.2371,33075,6
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2018-03-26,08:57,1234.51,1234.51,1234.51,1234.51,4,1
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,08:57,126.27,126.7,126.26,126.7,235,5
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2018-03-26,08:57,3.93,3.93,3.93,3.93,30486,6
"US64110L1061","NFC","NETFLIX INC.      DL-,001","Common stock","EUR",2506536,2018-03-26,08:57,247.39,247.61,247.39,247.39,100,2
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,08:57,38.68,38.68,38.66,38.68,1277,5
"DE000A161NR7","N4G","THE NAGA GROUP AG NA O.N.","Common stock","EUR",2532385,2018-03-26,08:57,5.85,5.85,5.84,5.85,2043,2
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,08:57,14.73,14.77,14.73,14.745,9701,19
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,08:57,175.75,175.8,175.75,175.8,127,4
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,08:57,6.065,6.065,6.065,6.065,390,1
"DE000A2E4LE9","VBX","VOLTABOX AG  INH. O.N.","Common stock","EUR",2714380,2018-03-26,08:57,23.36,23.36,23.36,23.36,1,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,08:57,31.96,31.96,31.925,31.925,790,6
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,08:57,32.735,32.735,32.735,32.735,867,2
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,08:58,20.86,20.88,20.86,20.88,904,7
"DE000ETFL060","EL4F","DK DAX (AUSSCHUETTEND)","ETF","EUR",2504259,2018-03-26,08:58,56.56,56.56,56.56,56.56,100,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2018-03-26,08:58,103.26,103.26,103.26,103.26,750,1
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,08:58,105.16,105.16,105.16,105.16,172,2
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2018-03-26,08:58,71.5,71.7,71.5,71.7,483,6
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,08:58,36.32,36.33,36.32,36.33,343,4
"DE000A0H08H3","EXH3","IS.S.E.600 FO.+B.U.ETF A.","ETF","EUR",2504326,2018-03-26,08:58,61.04,61.04,61.04,61.04,85,1
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2018-03-26,08:58,30.335,30.335,30.335,30.335,75,1
"DE000A0LAUP1","CE2","CROPENERGIES AG","Common stock","EUR",2504376,2018-03-26,08:58,5.9,5.9,5.89,5.9,783,7
"DE000A0V9YU8","4RT3","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504421,2018-03-26,08:58,5.83,5.83,5.83,5.83,0,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,08:58,24.43,24.43,24.43,24.43,1106,4
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,08:58,195.85,195.85,195.85,195.85,18,1
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2018-03-26,08:58,59.6,59.65,59.55,59.55,674,6
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,08:58,3.702,3.703,3.702,3.703,1143,2
"DE000A1K0227","CNWK","CO.DON AG   INH. O.N.","Common stock","EUR",2504494,2018-03-26,08:58,6.8,6.8,6.8,6.8,783,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,08:58,39.27,39.27,39.27,39.27,928,5
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,08:58,14.07,14.11,14.05,14.05,1550,6
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2018-03-26,08:58,35.64,35.66,35.64,35.66,437,2
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,08:58,38.43,38.44,38.42,38.44,1017,5
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,08:58,81.95,81.96,81.93,81.96,4579,13
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,08:58,90.81,90.82,90.78,90.79,4755,28
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,08:58,10.968,10.98,10.964,10.97,60588,65
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,08:58,8.91,8.911,8.908,8.909,6165,11
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,08:58,28.35,28.37,28.35,28.37,2877,22
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2018-03-26,08:58,30.42,30.66,30.42,30.56,1329,9
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,08:58,73.02,73.02,72.98,73,510,6
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,08:58,23.2,23.2,23.18,23.18,2434,9
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,08:58,88.22,88.26,88.22,88.26,369,6
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,08:58,64.88,64.92,64.88,64.9,1212,6
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,08:58,27.52,27.52,27.52,27.52,200,1
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,08:58,12.38,12.385,12.38,12.385,1818,5
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,08:58,64.3,64.32,64.3,64.32,305,4
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,08:58,34.42,34.42,34.4,34.4,275,2
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,08:58,17.5,17.505,17.495,17.495,4148,12
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,08:58,153.65,153.65,153.65,153.65,79,2
"DE000WNDL110","WDL","WINDELN.DE SE O.N.","Common stock","EUR",2504861,2018-03-26,08:58,2.28,2.28,2.28,2.28,1200,1
"DE0005088108","BWB","BAADER BANK AG","Common stock","EUR",2504877,2018-03-26,08:58,2.01,2.01,2.01,2.01,5000,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,08:58,52,52.02,51.98,52.02,1611,8
"DE0005104400","AOF","ATOSS SOFTWARE AG","Common stock","EUR",2504882,2018-03-26,08:58,80.2,80.2,80.2,80.2,60,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,08:58,11.144,11.16,11.144,11.152,17292,11
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,08:58,85,85.03,85,85.03,377,6
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,08:58,87.2,87.22,87.2,87.2,552,2
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,08:58,38.07,38.07,38.07,38.07,200,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,08:58,218.1,218.1,218.1,218.1,325,4
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,08:58,38.4,38.42,38.4,38.42,272,3
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,08:58,68.35,68.35,68.35,68.35,74,1
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,08:58,57.5,57.5,57.5,57.5,30,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,08:58,74.6,74.65,74.6,74.65,255,4
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,08:58,35.18,35.18,35.17,35.17,711,5
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,08:58,12.985,12.985,12.985,12.985,4796,2
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,08:58,89.98,90.02,89.98,90.02,112,4
"DE0005570808","UBK","UMWELTBANK AG O.N.","Common stock","EUR",2504957,2018-03-26,08:58,7.7,7.7,7.7,7.7,1000,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,08:58,81.44,81.44,81.44,81.44,224,2
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,08:58,60.54,60.54,60.52,60.52,1187,22
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,08:58,81.18,81.18,81.16,81.16,604,4
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,08:58,44.68,44.7,44.68,44.7,194,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,08:58,108.65,108.75,108.65,108.75,1628,7
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2018-03-26,08:58,51.35,51.35,51.35,51.35,42,1
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,08:58,37.34,37.36,37.34,37.36,476,4
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,08:58,79.56,79.58,79.56,79.58,697,6
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2018-03-26,08:58,101.6,101.6,101.6,101.6,71,1
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,08:58,104.35,104.4,104.35,104.4,626,4
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,08:58,82.32,82.36,82.32,82.36,314,3
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2018-03-26,08:58,7.245,7.245,7.245,7.245,700,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,08:58,76.16,76.16,76.14,76.16,887,4
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,08:58,34.57,34.57,34.57,34.57,16,1
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,08:58,112.4,112.4,112.4,112.4,120,2
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,08:58,19.855,19.86,19.855,19.86,3413,5
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,08:58,66.08,66.1,66.08,66.1,864,8
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,08:58,84.52,84.52,84.52,84.52,189,2
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,08:58,101.68,101.7,101.68,101.68,1474,6
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2018-03-26,08:58,84.02,84.02,84.02,84.02,23,1
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,08:58,9.376,9.376,9.376,9.376,673,2
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2018-03-26,08:58,19.8,19.8,19.8,19.8,333,2
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2018-03-26,08:58,77.2,77.2,77.2,77.2,130,1
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,08:58,157.2,157.2,157.2,157.2,105,3
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,08:58,155.16,155.28,155.16,155.26,166,7
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,08:58,25.64,25.64,25.64,25.64,1291,4
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,08:58,180.78,180.88,180.76,180.88,2497,13
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,08:58,184.8,184.85,184.8,184.85,704,5
"FR0000120644","BSN","DANONE S.A. EO -,25","Common stock","EUR",2505173,2018-03-26,08:58,64.04,64.04,64.04,64.04,10,1
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,08:58,25.675,25.675,25.675,25.675,2000,8
"IE00BYZK4552","2B76","ISHS IV-AUTO.+ROBOTIC.ETF","ETF","EUR",2505551,2018-03-26,08:58,6.43,6.43,6.43,6.43,4000,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,08:58,48.918,48.918,48.918,48.918,1128,1
"IE00B5BMR087","SXR8","ISHSVII-CORE S+P500 DLACC","ETF","EUR",2505689,2018-03-26,08:58,204.52,204.52,204.52,204.52,29,1
"IE0031442068","IUSA","ISHS-S+P 500 DL D","ETF","EUR",2505798,2018-03-26,08:58,21.072,21.072,21.072,21.072,0,1
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,08:58,66.5,66.55,66.5,66.55,605,3
"LU0274208692","DBXW","XTR.MSCI WORLD SWAP 1C","ETF","EUR",2505825,2018-03-26,08:58,46.223,46.223,46.223,46.223,20,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,08:58,17.15,17.15,17.15,17.15,679,1
"LU0480132876","UIMI","UBS-ETF-MSCI EM.MKTS DLAD","ETF","EUR",2505976,2018-03-26,08:58,94.3,94.3,94.3,94.3,488,1
"LU0490618542","D5BM","XTR.S+P 500 SWAP 1CDL","ETF","EUR",2505991,2018-03-26,08:58,37.811,37.811,37.811,37.811,25,1
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2018-03-26,08:58,44,44.04,44,44.04,181,4
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2018-03-26,08:58,34.954,34.954,34.954,34.954,10,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,08:58,0.238,0.238,0.2377,0.2377,9000,2
"IE0008471009","EUN2","ISHSII-EURO STOXX50 EODIS","ETF","EUR",2506399,2018-03-26,08:58,33.5,33.5,33.5,33.5,40775,6
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,08:58,149.9,149.9,149.9,149.9,35,1
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2018-03-26,08:58,844.43,844.43,843.04,843.04,8,2
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2018-03-26,08:58,135.72,135.72,135.54,135.72,24,2
"US0382221051","AP2","APPLIED MATERIALS INC.","Common stock","EUR",2506435,2018-03-26,08:58,45.83,45.83,45.83,45.83,130,1
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,08:58,126.48,126.48,126.25,126.25,65,4
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2018-03-26,08:58,3.92,3.92,3.92,3.92,2880,1
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,08:58,38.68,38.68,38.68,38.68,1427,5
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,08:58,14.75,14.75,14.75,14.75,386,2
"DE000A2GS5D8","DMP","DERMAPHARM HLDG INH O.N.","Common stock","EUR",2984169,2018-03-26,08:58,25.465,25.465,25.465,25.465,100,1
"DE000A2G8Y89","TINC","BAUMOT GROUP AG  KONV.","Common stock","EUR",3057925,2018-03-26,08:58,2.7795,2.782,2.7795,2.78,10425,7
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,08:58,31.945,31.945,31.925,31.925,566,4
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,08:58,32.74,32.75,32.7,32.745,2893,8
"AT0000644505","LEN","LENZING AG","Common stock","EUR",2504168,2018-03-26,08:59,96.8,96.8,96.8,96.8,20,1
"CA98462Y1007","RNY","YAMANA GOLD INC.","Common stock","EUR",2504201,2018-03-26,08:59,2.32,2.32,2.32,2.32,1115,1
"DE000ETFL011","EL4A","DK DAX","ETF","EUR",2504258,2018-03-26,08:59,109.32,109.32,109.32,109.32,4,1
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,08:59,105.18,105.2,105.18,105.18,300,2
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2018-03-26,08:59,71.75,71.75,71.75,71.75,46,1
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.","ETF","EUR",2504306,2018-03-26,08:59,17.118,17.118,17.118,17.118,1167,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,08:59,36.33,36.33,36.32,36.32,465,7
"DE000A0H08F7","EXV8","ISH.S.EU.600 C+M U.ETF A.","ETF","EUR",2504324,2018-03-26,08:59,42.875,42.875,42.875,42.875,100,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2018-03-26,08:59,12.26,12.26,12.26,12.26,1431,2
"DE000A0SMSH2","MUX","MUTARES AG","Common stock","EUR",2504399,2018-03-26,08:59,18.2,18.2,18.2,18.2,150,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,08:59,17.01,17.025,17.01,17.025,525,2
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,08:59,24.98,25.04,24.98,25.04,4255,9
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,08:59,24.42,24.42,24.41,24.41,270,5
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,08:59,195.85,195.85,195.85,195.85,1214,4
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,08:59,3.7,3.7,3.7,3.7,1259,3
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,08:59,39.28,39.28,39.28,39.28,243,4
